577.10
575.06
587.99
581.13
587.37
596.08
589.27
584.77
579.95
573.10
575.62
581.35
583.10
581.01
589.72
586.08
581.98
577.94
577.33
571.60
569.20
571.00
577.86
580.20
582.56
583.37
584.49
586.86
582.16
573.48
574.65
574.78
562.73
567.88
568.77
563.36
566.37
565.07
573.15
566.07
571.60
587.42
585.61
590.60
589.02
593.35
595.98
594.74
589.47
595.08
573.73
582.66
584.78
584.87
579.18
571.10
576.08
571.09
582.25
584.73
582.34
582.67
575.28
577.24
576.00
578.65
564.62
564.95
556.36
554.90
553.37
543.01
544.28
551.76
551.35
558.84
560.55
562.12
556.33
553.90
544.66
544.94
553.93
559.89
560.08
561.68
565.95
552.70
545.06
538.94
529.77
528.86
520.63
519.98
526.65
533.09
529.92
518.73
511.00
509.96
515.14
527.81
527.93
531.35
526.66
527.70
517.15
516.18
525.16
526.94
534.81
528.62
536.10
556.54
536.44
532.52
530.60
540.95
564.14
554.90
538.15
543.14
569.74
566.98
566.88
556.70
559.51
556.58
565.42
578.78
578.39
590.93
597.98
599.03
605.02
595.45
585.81
593.94
603.05
599.40
605.18
606.79
609.20
608.52
606.85
600.74
607.22
609.00
609.47
609.39
605.65
601.29
601.45
600.57
604.83
600.80
599.35
592.75
594.49
585.88
588.13
579.40
571.03
568.51
566.15
589.89
567.13
552.91
560.94
550.06
561.35
579.47
581.93
581.27
574.69
577.53
573.74
574.13
560.93
564.52
564.55
570.04
568.86
558.10
551.95
556.00
559.79
554.18
558.64
558.17
555.36
556.99
549.76
542.57
541.83
534.40
535.95
529.86
534.45
538.11
541.79
538.53
534.40
528.14
528.56
526.10
526.71
529.27
531.02
528.68
522.44
515.43
516.52
510.64
512.09
515.26
516.26
517.10
515.72
505.38
504.79
507.51
503.47
510.86
510.25
512.54
513.01
514.77
514.69
517.60
506.99
507.09
512.26
515.19
503.00
501.15
505.20
443.95
448.56
440.56
437.62
435.56
433.69
427.50
426.41
432.44
435.74
437.61
443.55
443.06
437.52
